311512,0
455963,0
772769,1
683588,1
891190,0
996380,0
946066,1
191502,0
736012,1
664945,0
371142,1
610278,0
2351,1
204421,0
129064,1
590917,1
456900,1
202538,0
698948,0
944904,1
180758,0
805639,0
751406,1
168279,0
302671,0
325386,0
212602,0
804959,0
612000,0
672430,1
419041,0
531089,1
435916,0
243819,1
519092,1
228672,1
720164,1
503455,1
572550,0
232604,1
146492,0
686133,1
437060,0
993008,0
478808,1
940177,1
486984,0
874542,1
59518,1
184358,0
481980,1
465600,1
58443,1
254148,1
214227,0
201949,0
226668,1
744406,1
384159,1
556072,1
859117,0
216030,1
20621,1
630075,0
100000,1
267845,1
937634,0
681917,0
123747,1
678621,0
424915,0
247877,1
368569,0
194237,1
943107,0
974394,0
539204,1
690539,0
339885,0
283229,0
567643,0
414203,1
763200,0
258644,1
220663,0
617279,1
923568,0
236828,0
574439,1
218393,1
149696,1
856214,0
680359,1
498222,0
315890,1
14257,0
946711,1
268175,0
818674,1
170249,1
361009,0
145553,1
779540,0
56767,0
299168,0
629616,1
729635,0
282330,0
739695,1
523957,1
469550,1
405410,0
695054,0
483798,1
381906,1
671993,0
612998,0
319073,1
257012,0
328193,0
822480,1
464132,1
1881,1
270180,1
838367,0
508446,1
158302,1
714148,0
127119,0
941428,1
279991,0
263033,0
119508,0
615827,1
263569,0
873138,0
226444,1
113624,1
842948,0
611799,1
706134,1
395055,0
303782,0
906210,1
836993,1
46972,1
934866,0
898851,0
658425,0
797193,0
492503,0
983104,1
258597,1
749092,1
619390,0
162981,0
748375,0
470212,0
834144,0
283124,1
503964,1
596486,0
585128,1
241919,0
715761,1
196543,0
236574,1
878361,0
176016,1
744971,1
112577,0
225668,1
672161,0
858001,0
959251,1
636733,1
577304,1
940278,0
611366,1
736198,1
452900,1
538082,0
386845,1
931334,0
739825,0
124535,0
71030,1
843225,0
817678,1
451128,1
8659,0
803796,1
765665,0
89934,1
954381,1
893496,1
872975,1
491486,1
548343,1
564404,0
1000602,0
929473,0
852226,0
300064,1
630126,0
392214,1
651105,0
496147,0
251858,1
93699,0
154219,0
409052,1
202583,0
499733,1
611309,1
350871,0
685668,1
227750,1
571339,0
41519,1
169038,1
796019,0
749540,0
514028,0
229061,1
302831,1
880668,0
684935,1
25164,0
53876,0
367196,0
560649,0
185574,1
891632,1
988152,0
986763,0
93877,0
318544,0
955111,1
420765,1
390459,0
562181,1
353803,1
140534,1
401781,1
944793,1
518611,0
894593,0
779277,0
111036,0
696598,1
788076,1
517880,1
938071,1
511782,0
309424,1
571076,1
150859,0
541282,0
727218,1
943349,1
432428,0
775344,1
432043,0
840130,0
964285,0
858352,1
707768,1
752638,1
341031,0
479277,0
403334,1
206386,0
637012,0
622813,0
290272,1
650548,0
613490,0
84425,0
167723,1
530847,0
671626,1
144429,1
324807,0
432406,1
730002,0
28587,0
20867,0
571804,1
250219,1
347966,0
441385,1
811241,0
409290,1
629847,0
16642,1
203958,0
592372,1
935667,1
987776,0
783624,0
84679,0
763912,1
763695,1
144308,0
191316,1
562262,1
928629,1
490168,0
432824,1
99677,0
270096,1
908104,0
839369,0
42977,1
575811,1
966814,0
293068,1
416085,0
54896,0
534299,1
719416,0
897257,0
755330,1
410332,0
512255,0
985449,0
407911,0
807443,0
877138,1
198542,1
67548,1
932589,0
83219,0
318131,0
82827,1
54129,0
490456,1
917073,0
451081,0
367131,0
313063,0
402220,1
389889,0
339488,1
319905,0
596390,0
575270,1
275767,1
103266,1
223726,0
966698,0
448130,1
721424,1
466771,1
672330,0
453709,0
778147,1
296662,1
720111,0
884657,0
402316,1
630283,0
709451,1
273519,1
412696,0
636040,0
66140,1
781692,1
170602,1
825509,0
484357,1
506798,0
12401,1
190352,0
100866,1
797319,0
165066,0
242942,0
251664,1
163779,1
228812,1
895728,0
889111,0
387474,1
424672,0
423472,0
145777,1
985297,1
382860,1
244661,1
730102,1
515242,1
633235,0
831334,0
605169,1
28310,1
499202,0
979184,1
131201,1
779414,1
149284,1
505487,1
997344,0
288524,0
262966,0
196857,0
705189,0
26578,1
821650,0
637121,1
524628,1
330206,1
388103,0
396135,1
885229,1
398274,1
311638,0
842632,0
811493,0
859974,1
413816,1
469198,1
317674,1
351089,1
627589,0
101467,0
855702,1
98870,1
396811,1
564412,1
630693,1
179971,1
740841,0
445086,1
48515,0
411515,0
230120,1
33882,0
784386,1
75707,0
128835,0
513466,0
257972,1
769358,0
621322,1
85793,1
888502,0
811315,1
640833,1
751074,0
854144,1
89275,0
391717,1
571414,0
33563,0
71878,0
691844,0
88345,0
306616,1
138652,1
994376,0
362463,0
936703,1
971284,1
570534,1
814855,0
465571,1
636115,0
692489,0
270074,1
151303,0
150921,0
254518,0
997837,0
560461,1
111813,0
202303,0
110374,0
236214,1
78455,0
948789,1
835586,0
702086,1
933142,0
885099,1
356412,0
454470,0
547977,0
222775,0
726534,1
747808,1
870991,0
749680,0
2649,0
512412,1
291117,0
894027,1
671763,1
581970,0
640522,0
34349,0
198448,0
439818,1
561935,0
676804,1
326216,0
411733,0
216324,1
318098,0
969542,0
405498,0
658348,0
90691,1
764939,0
773231,1
744849,1
875498,1
143905,0
519509,1
833505,0
300953,1
454813,1
355242,0
366632,1
246030,0
61998,1
69921,1
896990,1
949277,0
78967,1
792918,0
62474,1
390614,1
532480,0
115099,0
623128,0
974054,1
820706,1
216392,1
111908,1
389163,1
305242,0
901456,1
605530,1
714024,0
119396,0
210312,0
640275,0
256487,0
592613,0
465802,0
925535,1
886291,0
262259,1
474485,0
570694,1
442568,1
602150,1
647343,1
697995,1
879681,1
512456,0
194673,1
62000,0
972450,0
414195,0
727024,0
741366,0
600682,0
776073,1
594708,1
732884,0
158178,1
698174,1
566011,1
833221,1
743515,1
700474,1
310197,0
307309,1
996885,1
234886,1
139559,0
267546,0
7595,0
50080,0
849949,1
531331,1
247181,1
464135,0
741888,0
186772,0
971677,1
311870,1
475112,0
730664,1
367635,0
681804,1
61138,0
105249,1
811144,1
578570,0
106418,1
25470,1
73265,1
25913,0
280774,0
370542,1
962664,0
353472,0
739951,0
93612,0
614850,1
326621,1
693911,1
699187,0
606834,0
175219,0
904068,1
352208,1
83662,0
467460,1
86070,0
409725,1
106616,1
889836,0
630223,1
243879,1
421995,1
947473,1
436282,0
122604,0
293388,0
919511,0
534402,0
695572,0
725232,0
930182,0
1626,1
526219,0
906625,1
562837,1
254568,1
43176,0
337649,1
398783,0
485291,1
840085,1
434771,0
968619,1
73983,0
187145,0
847455,1
31012,1
848553,0
912758,1
118745,0
426177,0
30047,0
824102,0
385449,0
675106,0
865681,0
345549,0
29899,1
233495,1
624683,0
947003,0
115998,0
508959,0
54300,1
96220,1
785332,1
503099,0
262158,0
219015,1
892595,1
431072,1
397421,0
796697,0
100442,0
507654,0
138844,0
159968,0
451267,0
637692,0
613363,1
821407,0
974915,0
448829,1
481000,0
434090,1
918154,0
592871,1
561794,1
646345,1
253651,0
15319,1
286795,0
300512,0
799346,0
739448,0
578038,1
457151,0
153678,1
68459,0
935580,0
237919,0
933042,1
831438,0
998027,1
783493,0
97444,1
841563,0
300547,1
438804,1
243175,0
841800,1
33691,0
446651,1
268198,1
506396,0
533608,1
249844,0
239963,0
895816,0
227839,1
245708,0
567294,0
433478,1
111292,0
282641,0
617183,1
876220,1
466926,1
928513,0
954016,1
71638,0
27028,1
953865,0
829112,0
563986,0
857059,1
49110,1
575957,1
74976,0
592096,1
749205,1
949582,1
146825,1
252567,1
889841,1
1004598,0
878648,0
172540,1
458468,0
763930,1
803454,1
565711,0
264612,0
928596,1
455993,1
818314,0
111537,0
603171,0
956750,1
708321,0
370686,1
448692,0
205249,1
940862,0
214098,0
130360,0
891745,0
423248,0
319326,0
66580,0
441213,1
273699,1
148710,0
722349,1
803199,0
800419,0
179646,1
475991,0
520451,1
206113,0
664017,1
264157,0
538105,0
512723,0
343330,0
328910,1
291648,1
793363,0
74570,1
113339,0
281909,0
92062,1
606400,1
612444,0
43272,1
708705,1
723797,0
370518,0
781757,1
400909,1
274926,0
800918,0
692412,0
98480,0
212106,0
110259,1
46074,0
175515,1
886990,1
779308,0
436235,0
994384,0
557152,0
81307,1
175315,0
848849,0
910944,0
919032,1
769624,0
913759,1
185586,0
395814,1
331264,0
110094,0
98487,1
739588,1
82818,1
604878,0
682110,1
173335,1
829183,0
133797,0
409722,0
279960,1
191874,1
491952,1
753231,0
82672,0
377890,1
773890,0
717242,0
981955,0
386863,1
894004,1
352226,1
597608,1
971361,0
1003878,0
630465,1
546269,0
760087,0
450654,1
887938,1
56201,0
962299,0
494650,1
422473,1
97674,0
920907,0
880172,1
467874,1
903342,0
738595,0
525731,0
769211,0
631046,1
786397,0
832757,1
330556,1
452696,0
466103,0
252960,1
855806,0
865268,0
901518,1
428714,0
323466,1
988593,0
905080,0
353052,1
435070,1
804731,1
107980,0
765898,1
111591,0
18919,0
616298,0
540027,1
929508,0
714071,0
830382,1
804152,1
124566,0
280230,0
488133,1
199744,1
559201,0
136098,1
434208,1
140247,0
465767,0
36074,0
453899,0
843615,1
9876,1
184261,1
459640,0
351964,1
347605,1
609046,0
782566,0
307588,1
207067,0
692029,0
785087,0
75442,0
217784,0
830971,1
970539,1
514175,1
410015,1
861384,1
323396,0
655849,1
236518,1
806629,0
588374,0
514963,0
609935,1
271588,0
75599,1
676550,1
157033,0
599421,0
705908,1
108890,0
96367,0
995612,0
960024,1
99058,1
747544,0
568331,0
424504,0
684984,1
913792,0
921728,0
81284,1
656628,0
120686,1
1003128,0
338968,0
986206,1
722064,0
436260,0
616387,0
590294,0
478932,0
719105,1
108746,0
31489,0
334765,0
564049,0
346120,0
921910,0
763186,1
294850,0
781726,0
365828,0
103792,1
500601,1
990897,1
48455,0
955086,0
168573,1
581201,0
851509,0
693121,1
614130,1
246040,0
955809,0
628593,1
368615,0
171231,1
880331,1
299970,0
378812,0
159561,1
262923,1
812731,1
963356,1
574326,0
229657,0
177231,1
524297,0
887564,0
390352,1
628087,1
725807,0
897227,1
892414,0
984154,0
748570,1
750752,0
330579,1
279157,0
551905,1
428625,0
242879,1
569526,0
88326,0
712764,1
707789,0
639484,1
710663,1
88853,0
304380,0
272886,0
146116,1
289307,0
765917,0
404660,1
548162,1
225400,1
682198,1
761557,0
637181,1
730211,1
997060,0
231474,0
502891,1
226709,1
992575,0
93320,0
597963,0
332639,1
275522,0
544987,1
335516,1
982924,0
64860,1
27002,0
920422,0
575086,1
91252,1
1004399,0
616541,0
9669,0
954775,0
971479,1
583101,1
386725,1
299857,1
917154,0
95619,1
437640,0
358734,0
132649,1
558645,1
801167,1
652403,1
606306,1
624951,0
530013,1
844612,0
335963,0
815196,0
494471,1
1003392,0
942866,1
650476,1
726337,0
567642,0
88663,1
421225,1
78481,1
757513,0
673184,1
527127,1
978223,0
228250,1
267084,0
595080,1
480308,1
426142,1
400632,0
116675,1
398926,1
767141,1
950490,0
770246,1
993198,0
572256,1
265195,1
408660,0
859582,0
294119,0
445482,0
918671,1
710517,0
169200,1
595345,1
439799,0
555438,1
300378,0
608093,1
312801,1
738706,1
908488,0
785114,0
117523,1
172445,0
846951,1
890976,1
296402,0
655168,0
701609,0
346866,0
667785,1
865878,1
179004,1
842091,0
606579,1
388577,1
398045,1
940461,0
106537,1
786291,0
796818,1
280662,1
455790,0
109492,1
331250,0
284977,0
85841,1
613520,0
181176,1
161273,1
116075,1
974135,0
278911,1
408428,0
728565,1
283497,0
928127,1
693024,1
477838,1
429063,1
667091,0
583668,1
117799,0
85370,1
736168,1
175453,1
778915,1
292049,1
298003,0
632196,1
311015,1
7340,0
716961,1
998409,0
650958,1
197731,1
886688,0
750361,0
16687,0
172835,1
966762,0
495225,1
272968,0
870144,0
182684,0
9532,0
869550,0
447193,0
315440,0
367512,1
406597,0
347256,1
568684,0
910994,0
695961,0
485751,0
950542,0
569182,0
488886,1
838051,1
919259,1
53697,1
899428,1
146650,0
196743,1
849717,0
290312,1
691546,1
747371,0
54846,0
499183,0
354786,1
928264,1
68954,1
885410,1
842783,0
910569,0
883252,0
319813,0
605341,0
409608,1
954004,0
237446,1
2739,0
756586,1
459018,0
500161,0
37228,1
528345,0
688105,1
554128,0
923489,0
415132,1
357353,1
242536,1
572593,1
25896,1
517008,0
100751,1
859907,1
845477,1
429706,1
449975,1
548379,1
98584,0
890482,1
702933,1
470484,0
908604,1
754545,0
783514,0
58889,1
845302,1
935427,0
716719,0
478154,0
398080,0
618049,1
769157,0
413867,0
769865,0
404588,1
940044,1
553940,1
896205,0
970013,1
419274,1
598159,0
42424,0
680294,0
82576,0
462611,0
737904,1
489338,1
898940,0
613137,1
130661,0
507193,0
73188,1
734295,1
431639,0
590525,1
889993,0
534508,1
853589,0
259477,0
661234,0
588386,1
960974,1
155574,0
320817,0
73356,0
429605,1
913059,0
83936,0
614479,0
357967,0
800185,0
120582,1
136037,1
687053,0
251903,0
11418,1
690022,0
19953,1
495878,1
795553,1
925097,0
197236,1
197165,0
864828,0
522265,1
309800,1
898405,0
584237,1
978125,1
820306,0
104769,1
253317,1
1003304,0
769636,1
279096,0
843547,1
400590,0
845462,0
892585,1
114580,0
880420,1
938703,0
894344,0
339324,0
702788,1
967040,1
131425,0
377825,0
779274,1
525430,1
353805,1
59638,1
975265,0
319736,1
69540,0
702456,0
173955,1
940637,1
893049,0
663603,1
637318,1
944392,0
990709,1
104361,1
363638,1
563135,1
210896,0
180459,1
974949,1
411670,1
638415,0
862737,0
297474,0
800487,0
678435,0
549976,1
858574,0
556326,1
24244,1
975041,0
589290,1
569117,1
455281,1
996826,1
623688,0
514699,0
999093,0
514326,1
188248,0
25173,0
286744,0
187511,0
209781,1
398774,1
827337,0
1382,1
954107,1
407400,1
421305,0
76074,0
754424,1
643334,0
242422,1
97736,1
930514,1
29820,0
825254,1
519833,0
108234,1
655031,1
813102,0
919392,1
523277,1
967995,0
40905,1
464331,0
689060,1
230720,0
87583,0
978362,0
186709,0
748200,0
535646,0
580053,0
525143,0
815071,0
710961,0
345910,1
639160,1
249431,0
959258,0
13814,0
854027,1
614489,0
99138,1
289982,0
347567,1
842660,0
204307,0
248310,1
85704,1
589163,0
663816,1
995837,0
629894,1
600515,0
857666,1
417343,1
970985,0
718975,0
443767,0
495419,1
159567,0
575441,1
325732,0
66585,0
441200,0
622658,0
209269,0
716547,0
745538,1
175847,0
326512,0
613398,1
990592,1
199294,1
105407,0
791901,1
932603,0
131685,1
761225,1
664127,1
550013,1
504251,0
997806,1
997147,1
626319,0
510593,0
391735,1
541323,1
43258,1
868495,1
536497,0
80545,1
303483,1
80102,1
434063,1
389662,0
654743,1
584579,1
468519,0
300809,0
400720,0
267237,0
432249,1
889139,1
921529,1
27433,0
558723,1
998025,0
530895,1
25831,1
668674,0
187868,0
833593,1
191106,0
480092,1
608639,0
821907,1
842812,1
839893,0
685136,0
440190,1
815615,0
630796,0
709870,1
473379,1
902028,1
473297,0
977252,1
645938,0
719038,0
823530,1
678590,0
696529,1
936121,0
